,k,max_lr_iterations,C,scale_factor,nfeatures,nlevels,edgeThreshold,firstLevel,WTA_K,patchSize,fastThreshold,precision_score,recall_score,f1_score,accuracy_score
2397,50,3,0.01,1.2,30,6,40,2,3,25,10,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
2398,50,3,0.01,1.2,30,6,40,2,3,30,10,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
2399,50,3,0.01,1.2,30,6,40,2,3,30,30,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
2400,50,3,0.01,1.2,30,6,40,2,3,35,10,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
2401,50,3,0.01,1.2,30,6,40,2,3,35,15,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
2402,50,3,0.01,1.2,30,6,40,2,3,35,20,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
2403,50,3,0.01,1.2,30,6,40,2,3,40,10,0.09143268538516919,1.0,0.16754617414248021,0.09143268538516919
2404,50,3,0.01,1.2,30,6,40,2,3,40,15,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
2405,50,3,0.01,1.2,30,8,10,0,2,10,15,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
2406,50,3,0.01,1.2,30,8,10,0,2,10,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2407,50,3,0.01,1.2,30,8,10,0,2,10,25,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
2408,50,3,0.01,1.2,30,8,10,0,2,15,15,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
2409,50,3,0.01,1.2,30,8,10,0,2,15,20,0.0,0.0,0.0,0.89056875449964
2410,50,3,0.01,1.2,30,8,10,0,2,15,25,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
2411,50,3,0.01,1.2,30,8,10,0,2,15,30,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
2412,50,3,0.01,1.2,30,8,10,0,2,20,15,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
2413,50,3,0.01,1.2,30,8,10,0,2,20,20,0.0,0.0,0.0,0.9107271418286537
2414,50,3,0.01,1.2,30,8,10,0,2,20,25,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
2415,50,3,0.01,1.2,30,8,10,0,2,25,10,0.0,0.0,0.0,0.8869690424766019
2416,50,3,0.01,1.2,30,8,10,0,2,25,15,0.0,0.0,0.0,0.8912886969042476
2417,50,3,0.01,1.2,30,8,10,0,2,25,20,0.0,0.0,0.0,0.8912886969042476
2418,50,3,0.01,1.2,30,8,10,0,2,25,25,0.0,0.0,0.0,0.8876889848812095
2419,50,3,0.01,1.2,30,8,10,0,2,30,20,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
2420,50,3,0.01,1.2,30,8,10,0,2,30,30,0.0,0.0,0.0,0.8884089272858171
2421,50,3,0.01,1.2,30,8,10,0,2,35,10,0.0,0.0,0.0,0.9013678905687545
2422,50,3,0.01,1.2,30,8,10,0,2,35,15,0.0,0.0,0.0,0.896328293736501
2423,50,3,0.01,1.2,30,8,10,0,2,35,20,0.0,0.0,0.0,0.8941684665226782
2424,50,3,0.01,1.2,30,8,10,0,2,35,25,0.08135349172066235,1.0,0.15046604527296936,0.08135349172066235
2425,50,3,0.01,1.2,30,8,10,0,2,35,30,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
2426,50,3,0.01,1.2,30,8,10,0,2,40,10,0.0,0.0,0.0,0.8941684665226782
2427,50,3,0.01,1.2,30,8,10,0,2,40,25,0.0,0.0,0.0,0.8855291576673866
2428,50,3,0.01,1.2,30,8,10,0,2,40,30,0.0,0.0,0.0,0.8956083513318934
2429,50,3,0.01,1.2,30,8,10,0,3,10,15,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
2430,50,3,0.01,1.2,30,8,10,0,3,10,20,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
2431,50,3,0.01,1.2,30,8,10,0,3,10,30,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2432,50,3,0.01,1.2,30,8,10,0,3,15,10,0.0,0.0,0.0,0.8977681785457163
2433,50,3,0.01,1.2,30,8,10,0,3,15,25,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
2434,50,3,0.01,1.2,30,8,10,0,3,20,20,0.0,0.0,0.0,0.9006479481641468
2435,50,3,0.01,1.2,30,8,10,0,3,20,25,0.0,0.0,0.0,0.8984881209503239
2436,50,3,0.01,1.2,30,8,10,0,3,20,30,0.0,0.0,0.0,0.8992080633549316
2437,50,3,0.01,1.2,30,8,10,0,3,25,10,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
2438,50,3,0.01,1.2,30,8,10,0,3,25,15,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
2439,50,3,0.01,1.2,30,8,10,0,3,25,25,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
2440,50,3,0.01,1.2,30,8,10,0,3,25,30,0.0,0.0,0.0,0.904247660187185
2441,50,3,0.01,1.2,30,8,10,0,3,30,25,0.0,0.0,0.0,0.9035277177825773
2442,50,3,0.01,1.2,30,8,10,0,3,30,30,0.0,0.0,0.0,0.8920086393088553
2443,50,3,0.01,1.2,30,8,10,0,3,35,15,0.0,0.0,0.0,0.8898488120950324
2444,50,3,0.01,1.2,30,8,10,0,3,35,20,0.0,0.0,0.0,0.8869690424766019
2445,50,3,0.01,1.2,30,8,10,0,3,35,25,0.0,0.0,0.0,0.8941684665226782
2446,50,3,0.01,1.2,30,8,10,0,3,40,10,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
2447,50,3,0.01,1.2,30,8,10,0,3,40,15,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
2448,50,3,0.01,1.2,30,8,10,0,3,40,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2449,50,3,0.01,1.2,30,8,10,0,3,40,25,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
2450,50,3,0.01,1.2,30,8,10,0,3,40,30,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
2451,50,3,0.01,1.2,30,8,10,1,2,10,30,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
2452,50,3,0.01,1.2,30,8,10,1,2,15,20,0.0,0.0,0.0,0.8884089272858171
2453,50,3,0.01,1.2,30,8,10,1,2,15,25,0.0,0.0,0.0,0.8855291576673866
2454,50,3,0.01,1.2,30,8,10,1,2,15,30,0.0,0.0,0.0,0.8984881209503239
2455,50,3,0.01,1.2,30,8,10,1,2,20,10,0.0,0.0,0.0,0.8999280057595392
2456,50,3,0.01,1.2,30,8,10,1,2,20,20,0.0,0.0,0.0,0.8898488120950324
2457,50,3,0.01,1.2,30,8,10,1,2,20,25,0.0,0.0,0.0,0.8992080633549316
2458,50,3,0.01,1.2,30,8,10,1,2,20,30,0.0,0.0,0.0,0.8999280057595392
2459,50,3,0.01,1.2,30,8,10,1,2,25,10,0.0,0.0,0.0,0.8920086393088553
2460,50,3,0.01,1.2,30,8,10,1,2,25,15,0.0,0.0,0.0,0.8992080633549316
2461,50,3,0.01,1.2,30,8,10,1,2,25,20,0.0,0.0,0.0,0.896328293736501
2462,50,3,0.01,1.2,30,8,10,1,2,25,25,0.0,0.0,0.0,0.9049676025917927
2463,50,3,0.01,1.2,30,8,10,1,2,30,10,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
2464,50,3,0.01,1.2,30,8,10,1,2,30,15,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
2465,50,3,0.01,1.2,30,8,10,1,2,30,20,0.0,0.0,0.0,0.8956083513318934
2466,50,3,0.01,1.2,30,8,10,1,2,30,25,0.0,0.0,0.0,0.8891288696904248
2467,50,3,0.01,1.2,30,8,10,1,2,30,30,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
2468,50,3,0.01,1.2,30,8,10,1,2,35,10,0.0,0.0,0.0,0.896328293736501
2469,50,3,0.01,1.2,30,8,10,1,2,35,15,0.0,0.0,0.0,0.9071274298056156
2470,50,3,0.01,1.2,30,8,10,1,2,35,25,0.0,0.0,0.0,0.8920086393088553
2471,50,3,0.01,1.2,30,8,10,1,2,35,30,0.0,0.0,0.0,0.8920086393088553
2472,50,3,0.01,1.2,30,8,10,1,2,40,10,0.0,0.0,0.0,0.8934485241180705
2473,50,3,0.01,1.2,30,8,10,1,2,40,20,0.0,0.0,0.0,0.8970482361411087
2474,50,3,0.01,1.2,30,8,10,1,2,40,30,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
2475,50,3,0.01,1.2,30,8,10,1,3,10,15,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
2476,50,3,0.01,1.2,30,8,10,1,3,10,20,0.0,0.0,0.0,0.8876889848812095
2477,50,3,0.01,1.2,30,8,10,1,3,10,25,0.1216702663786897,1.0,0.21694480102695762,0.1216702663786897
2478,50,3,0.01,1.2,30,8,10,1,3,10,30,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
2479,50,3,0.01,1.2,30,8,10,1,3,15,10,0.0,0.0,0.0,0.8956083513318934
2480,50,3,0.01,1.2,30,8,10,1,3,15,20,0.0,0.0,0.0,0.8876889848812095
2481,50,3,0.01,1.2,30,8,10,1,3,15,30,0.0,0.0,0.0,0.8920086393088553
2482,50,3,0.01,1.2,30,8,10,1,3,20,15,0.0,0.0,0.0,0.8948884089272858
2483,50,3,0.01,1.2,30,8,10,1,3,20,25,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
2484,50,3,0.01,1.2,30,8,10,1,3,20,30,0.0,0.0,0.0,0.8869690424766019
2485,50,3,0.01,1.2,30,8,10,1,3,25,10,0.0,0.0,0.0,0.89056875449964
2486,50,3,0.01,1.2,30,8,10,1,3,25,15,0.0,0.0,0.0,0.8862491000719942
2487,50,3,0.01,1.2,30,8,10,1,3,25,20,0.0,0.0,0.0,0.9078473722102232
2488,50,3,0.01,1.2,30,8,10,1,3,25,30,0.0,0.0,0.0,0.8855291576673866
2489,50,3,0.01,1.2,30,8,10,1,3,30,10,0.0,0.0,0.0,0.8992080633549316
2490,50,3,0.01,1.2,30,8,10,1,3,30,15,0.0,0.0,0.0,0.884809215262779
2491,50,3,0.01,1.2,30,8,10,1,3,30,20,0.0,0.0,0.0,0.8768898488120951
2492,50,3,0.01,1.2,30,8,10,1,3,30,25,0.0,0.0,0.0,0.8992080633549316
2493,50,3,0.01,1.2,30,8,10,1,3,35,10,0.0,0.0,0.0,0.8984881209503239
2494,50,3,0.01,1.2,30,8,10,1,3,35,15,0.0,0.0,0.0,0.9006479481641468
2495,50,3,0.01,1.2,30,8,10,1,3,35,20,0.0,0.0,0.0,0.9020878329733621
2496,50,3,0.01,1.2,30,8,10,1,3,35,25,0.0,0.0,0.0,0.8920086393088553
2497,50,3,0.01,1.2,30,8,10,1,3,35,30,0.0,0.0,0.0,0.8884089272858171
2498,50,3,0.01,1.2,30,8,10,1,3,40,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
2499,50,3,0.01,1.2,30,8,10,1,3,40,15,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
2500,50,3,0.01,1.2,30,8,10,1,3,40,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2501,50,3,0.01,1.2,30,8,10,1,3,40,25,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
2502,50,3,0.01,1.2,30,8,10,2,2,10,10,0.0,0.0,0.0,0.8826493880489561
2503,50,3,0.01,1.2,30,8,10,2,2,10,15,0.0,0.0,0.0,0.8912886969042476
2504,50,3,0.01,1.2,30,8,10,2,2,10,20,0.0,0.0,0.0,0.906407487401008
2505,50,3,0.01,1.2,30,8,10,2,2,10,30,0.0,0.0,0.0,0.8948884089272858
2506,50,3,0.01,1.2,30,8,10,2,2,15,10,0.0,0.0,0.0,0.8934485241180705
2507,50,3,0.01,1.2,30,8,10,2,2,15,15,0.0,0.0,0.0,0.8999280057595392
2508,50,3,0.01,1.2,30,8,10,2,2,15,20,0.0,0.0,0.0,0.9006479481641468
2509,50,3,0.01,1.2,30,8,10,2,2,20,10,0.0,0.0,0.0,0.8999280057595392
2510,50,3,0.01,1.2,30,8,10,2,2,20,15,0.0,0.0,0.0,0.8826493880489561
2511,50,3,0.01,1.2,30,8,10,2,2,20,25,0.0,0.0,0.0,0.8912886969042476
2512,50,3,0.01,1.2,30,8,10,2,2,20,30,0.0,0.0,0.0,0.8862491000719942
2513,50,3,0.01,1.2,30,8,10,2,2,25,10,0.0,0.0,0.0,0.896328293736501
2514,50,3,0.01,1.2,30,8,10,2,2,25,20,0.0,0.0,0.0,0.8927285817134629
2515,50,3,0.01,1.2,30,8,10,2,2,25,25,0.0,0.0,0.0,0.8927285817134629
2516,50,3,0.01,1.2,30,8,10,2,2,25,30,0.0,0.0,0.0,0.8934485241180705
2517,50,3,0.01,1.2,30,8,10,2,2,30,10,0.0,0.0,0.0,0.9020878329733621
2518,50,3,0.01,1.2,30,8,10,2,2,30,15,0.0,0.0,0.0,0.896328293736501
2519,50,3,0.01,1.2,30,8,10,2,2,30,20,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
2520,50,3,0.01,1.2,30,8,10,2,2,30,30,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2521,50,3,0.01,1.2,30,8,10,2,2,35,10,0.0,0.0,0.0,0.8970482361411087
2522,50,3,0.01,1.2,30,8,10,2,2,35,15,0.0,0.0,0.0,0.904247660187185
2523,50,3,0.01,1.2,30,8,10,2,2,35,20,0.0,0.0,0.0,0.9013678905687545
2524,50,3,0.01,1.2,30,8,10,2,2,35,25,0.0,0.0,0.0,0.8999280057595392
2525,50,3,0.01,1.2,30,8,10,2,2,35,30,0.0,0.0,0.0,0.8977681785457163
2526,50,3,0.01,1.2,30,8,10,2,2,40,10,0.0871130309575234,1.0,0.16026490066225166,0.0871130309575234
2527,50,3,0.01,1.2,30,8,10,2,2,40,15,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
2528,50,3,0.01,1.2,30,8,10,2,2,40,20,0.0,0.0,0.0,0.8934485241180705
2529,50,3,0.01,1.2,30,8,10,2,2,40,30,0.0,0.0,0.0,0.9013678905687545
2530,50,3,0.01,1.2,30,8,10,2,3,10,10,0.0,0.0,0.0,0.8970482361411087
2531,50,3,0.01,1.2,30,8,10,2,3,10,15,0.0,0.0,0.0,0.9006479481641468
2532,50,3,0.01,1.2,30,8,10,2,3,10,20,0.0,0.0,0.0,0.9020878329733621
2533,50,3,0.01,1.2,30,8,10,2,3,10,30,0.0,0.0,0.0,0.9085673146148309
2534,50,3,0.01,1.2,30,8,10,2,3,15,10,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
2535,50,3,0.01,1.2,30,8,10,2,3,15,20,0.0,0.0,0.0,0.8941684665226782
2536,50,3,0.01,1.2,30,8,10,2,3,15,25,0.0,0.0,0.0,0.8977681785457163
2537,50,3,0.01,1.2,30,8,10,2,3,15,30,0.0,0.0,0.0,0.8977681785457163
2538,50,3,0.01,1.2,30,8,10,2,3,20,10,0.0,0.0,0.0,0.8977681785457163
2539,50,3,0.01,1.2,30,8,10,2,3,20,15,0.0,0.0,0.0,0.8876889848812095
2540,50,3,0.01,1.2,30,8,10,2,3,20,25,0.0,0.0,0.0,0.8948884089272858
2541,50,3,0.01,1.2,30,8,10,2,3,20,30,0.0,0.0,0.0,0.9035277177825773
2542,50,3,0.01,1.2,30,8,10,2,3,25,10,0.0,0.0,0.0,0.9071274298056156
2543,50,3,0.01,1.2,30,8,10,2,3,25,20,0.0,0.0,0.0,0.8948884089272858
2544,50,3,0.01,1.2,30,8,10,2,3,25,25,0.0,0.0,0.0,0.9049676025917927
2545,50,3,0.01,1.2,30,8,10,2,3,25,30,0.0,0.0,0.0,0.8898488120950324
2546,50,3,0.01,1.2,30,8,10,2,3,30,10,0.0,0.0,0.0,0.8876889848812095
2547,50,3,0.01,1.2,30,8,10,2,3,30,15,0.0,0.0,0.0,0.9071274298056156
2548,50,3,0.01,1.2,30,8,10,2,3,30,25,0.0,0.0,0.0,0.9035277177825773
2549,50,3,0.01,1.2,30,8,10,2,3,35,10,0.0,0.0,0.0,0.8869690424766019
2550,50,3,0.01,1.2,30,8,10,2,3,35,25,0.0,0.0,0.0,0.8920086393088553
2551,50,3,0.01,1.2,30,8,10,2,3,35,30,0.0,0.0,0.0,0.8862491000719942
2552,50,3,0.01,1.2,30,8,10,2,3,40,10,0.0,0.0,0.0,0.8999280057595392
2553,50,3,0.01,1.2,30,8,10,2,3,40,20,0.0,0.0,0.0,0.8833693304535637
2554,50,3,0.01,1.2,30,8,10,2,3,40,25,0.0,0.0,0.0,0.8920086393088553
2555,50,3,0.01,1.2,30,8,10,2,3,40,30,0.0,0.0,0.0,0.8826493880489561
2556,50,3,0.01,1.2,30,8,15,0,2,10,15,0.09359251259899208,1.0,0.17116524028966426,0.09359251259899208
2557,50,3,0.01,1.2,30,8,15,0,2,10,20,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
2558,50,3,0.01,1.2,30,8,15,0,2,10,25,0.08783297336213103,1.0,0.1614824619457313,0.08783297336213103
2559,50,3,0.01,1.2,30,8,15,0,2,10,30,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
2560,50,3,0.01,1.2,30,8,15,0,2,15,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
2561,50,3,0.01,1.2,30,8,15,0,2,15,20,0.0,0.0,0.0,0.9035277177825773
2562,50,3,0.01,1.2,30,8,15,0,2,15,30,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
2563,50,3,0.01,1.2,30,8,15,0,2,20,10,0.0,0.0,0.0,0.9028077753779697
2564,50,3,0.01,1.2,30,8,15,0,2,20,15,0.0,0.0,0.0,0.8912886969042476
2565,50,3,0.01,1.2,30,8,15,0,2,20,20,0.0,0.0,0.0,0.8912886969042476
2566,50,3,0.01,1.2,30,8,15,0,2,20,25,0.0,0.0,0.0,0.8999280057595392
2567,50,3,0.01,1.2,30,8,15,0,2,20,30,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
2568,50,3,0.01,1.2,30,8,15,0,2,25,10,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
2569,50,3,0.01,1.2,30,8,15,0,2,25,20,0.0,0.0,0.0,0.8920086393088553
2570,50,3,0.01,1.2,30,8,15,0,2,25,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2571,50,3,0.01,1.2,30,8,15,0,2,25,30,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
2572,50,3,0.01,1.2,30,8,15,0,2,30,10,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2573,50,3,0.01,1.2,30,8,15,0,2,30,15,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
2574,50,3,0.01,1.2,30,8,15,0,2,30,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2575,50,3,0.01,1.2,30,8,15,0,2,30,25,0.0,0.0,0.0,0.8934485241180705
2576,50,3,0.01,1.2,30,8,15,0,2,30,30,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
2577,50,3,0.01,1.2,30,8,15,0,2,35,10,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2578,50,3,0.01,1.2,30,8,15,0,2,35,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2579,50,3,0.01,1.2,30,8,15,0,2,35,25,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
2580,50,3,0.01,1.2,30,8,15,0,2,35,30,0.0,0.0,0.0,0.8912886969042476
2581,50,3,0.01,1.2,30,8,15,0,2,40,10,0.0,0.0,0.0,0.8970482361411087
2582,50,3,0.01,1.2,30,8,15,0,2,40,20,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
2583,50,3,0.01,1.2,30,8,15,0,2,40,30,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
2584,50,3,0.01,1.2,30,8,15,0,3,10,10,0.12023038156947444,1.0,0.2146529562982005,0.12023038156947444
2585,50,3,0.01,1.2,30,8,15,0,3,10,15,0.09503239740820735,1.0,0.17357001972386588,0.09503239740820735
2586,50,3,0.01,1.2,30,8,15,0,3,10,20,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
2587,50,3,0.01,1.2,30,8,15,0,3,10,25,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
2588,50,3,0.01,1.2,30,8,15,0,3,10,30,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
2589,50,3,0.01,1.2,30,8,15,0,3,15,15,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
2590,50,3,0.01,1.2,30,8,15,0,3,15,20,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
2591,50,3,0.01,1.2,30,8,15,0,3,15,25,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
2592,50,3,0.01,1.2,30,8,15,0,3,15,30,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
2593,50,3,0.01,1.2,30,8,15,0,3,20,10,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
2594,50,3,0.01,1.2,30,8,15,0,3,20,15,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
2595,50,3,0.01,1.2,30,8,15,0,3,20,25,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
2596,50,3,0.01,1.2,30,8,15,0,3,20,30,0.0,0.0,0.0,0.9020878329733621
2597,50,3,0.01,1.2,30,8,15,0,3,25,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2598,50,3,0.01,1.2,30,8,15,0,3,25,25,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
2599,50,3,0.01,1.2,30,8,15,0,3,25,30,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
2600,50,3,0.01,1.2,30,8,15,0,3,30,30,0.0,0.0,0.0,0.8956083513318934
2601,50,3,0.01,1.2,30,8,15,0,3,35,25,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2602,50,3,0.01,1.2,30,8,15,0,3,35,30,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
2603,50,3,0.01,1.2,30,8,15,0,3,40,10,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
2604,50,3,0.01,1.2,30,8,15,0,3,40,20,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
2605,50,3,0.01,1.2,30,8,15,0,3,40,30,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2606,50,3,0.01,1.2,30,8,15,1,2,10,10,0.0,0.0,0.0,0.9028077753779697
2607,50,3,0.01,1.2,30,8,15,1,2,10,15,0.0,0.0,0.0,0.9056875449964003
2608,50,3,0.01,1.2,30,8,15,1,2,10,20,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
2609,50,3,0.01,1.2,30,8,15,1,2,10,25,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
2610,50,3,0.01,1.2,30,8,15,1,2,15,10,0.0,0.0,0.0,0.8912886969042476
2611,50,3,0.01,1.2,30,8,15,1,2,15,15,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
2612,50,3,0.01,1.2,30,8,15,1,2,15,20,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
2613,50,3,0.01,1.2,30,8,15,1,2,15,25,0.0,0.0,0.0,0.8833693304535637
2614,50,3,0.01,1.2,30,8,15,1,2,20,10,0.0,0.0,0.0,0.9028077753779697
2615,50,3,0.01,1.2,30,8,15,1,2,20,15,0.0,0.0,0.0,0.9006479481641468
2616,50,3,0.01,1.2,30,8,15,1,2,20,20,0.0,0.0,0.0,0.8970482361411087
2617,50,3,0.01,1.2,30,8,15,1,2,20,25,0.0,0.0,0.0,0.8891288696904248
2618,50,3,0.01,1.2,30,8,15,1,2,25,10,0.0,0.0,0.0,0.8876889848812095
2619,50,3,0.01,1.2,30,8,15,1,2,25,15,0.0,0.0,0.0,0.9035277177825773
2620,50,3,0.01,1.2,30,8,15,1,2,30,10,0.0,0.0,0.0,0.8826493880489561
2621,50,3,0.01,1.2,30,8,15,1,2,30,25,0.0,0.0,0.0,0.8912886969042476
2622,50,3,0.01,1.2,30,8,15,1,2,30,30,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
2623,50,3,0.01,1.2,30,8,15,1,2,35,10,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
2624,50,3,0.01,1.2,30,8,15,1,2,35,15,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
2625,50,3,0.01,1.2,30,8,15,1,2,35,25,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
2626,50,3,0.01,1.2,30,8,15,1,2,35,30,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2627,50,3,0.01,1.2,30,8,15,1,2,40,10,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
2628,50,3,0.01,1.2,30,8,15,1,2,40,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
2629,50,3,0.01,1.2,30,8,15,1,3,10,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
2630,50,3,0.01,1.2,30,8,15,1,3,10,15,0.0,0.0,0.0,0.8992080633549316
2631,50,3,0.01,1.2,30,8,15,1,3,10,25,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
2632,50,3,0.01,1.2,30,8,15,1,3,15,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2633,50,3,0.01,1.2,30,8,15,1,3,15,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
2634,50,3,0.01,1.2,30,8,15,1,3,15,30,0.0,0.0,0.0,0.9049676025917927
2635,50,3,0.01,1.2,30,8,15,1,3,20,10,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
2636,50,3,0.01,1.2,30,8,15,1,3,20,15,0.0,0.0,0.0,0.9035277177825773
2637,50,3,0.01,1.2,30,8,15,1,3,20,20,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
2638,50,3,0.01,1.2,30,8,15,1,3,20,25,0.0,0.0,0.0,0.9006479481641468
2639,50,3,0.01,1.2,30,8,15,1,3,20,30,0.0,0.0,0.0,0.896328293736501
2640,50,3,0.01,1.2,30,8,15,1,3,25,15,0.0,0.0,0.0,0.904247660187185
2641,50,3,0.01,1.2,30,8,15,1,3,25,30,0.0,0.0,0.0,0.8891288696904248
2642,50,3,0.01,1.2,30,8,15,1,3,30,15,0.0,0.0,0.0,0.8920086393088553
2643,50,3,0.01,1.2,30,8,15,1,3,30,20,0.0,0.0,0.0,0.9071274298056156
2644,50,3,0.01,1.2,30,8,15,1,3,30,25,0.0,0.0,0.0,0.8999280057595392
2645,50,3,0.01,1.2,30,8,15,1,3,30,30,0.0,0.0,0.0,0.8948884089272858
2646,50,3,0.01,1.2,30,8,15,1,3,35,15,0.0,0.0,0.0,0.8992080633549316
2647,50,3,0.01,1.2,30,8,15,1,3,35,20,0.0,0.0,0.0,0.8912886969042476
2648,50,3,0.01,1.2,30,8,15,1,3,35,30,0.0,0.0,0.0,0.8948884089272858
2649,50,3,0.01,1.2,30,8,15,1,3,40,10,0.0,0.0,0.0,0.89056875449964
2650,50,3,0.01,1.2,30,8,15,1,3,40,15,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
2651,50,3,0.01,1.2,30,8,15,1,3,40,30,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
2652,50,3,0.01,1.2,30,8,15,2,2,10,10,0.0,0.0,0.0,0.8840892728581713
2653,50,3,0.01,1.2,30,8,15,2,2,10,25,0.0,0.0,0.0,0.896328293736501
